2013-01-07 23:18:38,405Z pid:977 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-09 12:06:01,255Z pid:1781 module:web 304 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.css (192.168.1.199) 1.59ms
2013-01-09 12:06:01,257Z pid:1781 module:web 304 GET /static/linuxcncclient.js (192.168.1.199) 1.60ms
2013-01-09 12:06:01,293Z pid:1781 module:web 304 GET /static/chips.png (192.168.1.199) 1.91ms
2013-01-09 12:06:01,300Z pid:1781 module:web 304 GET /static/tableft4.gif (192.168.1.199) 1.47ms
2013-01-09 12:06:01,304Z pid:1781 module:web 304 GET /static/tabright4.gif (192.168.1.199) 1.60ms
2013-01-09 12:06:01,371Z pid:1781 module:web 304 GET /static/editablegrid-2.0.1/images/bullet_arrow_down.png (192.168.1.199) 2.10ms
2013-01-09 12:06:01,374Z pid:1781 module:web 304 GET /static/editablegrid-2.0.1/images/bullet_arrow_up.png (192.168.1.199) 1.72ms
2013-01-09 12:06:01,479Z pid:1781 module:web 304 GET /static/menu3.gif (192.168.1.199) 1.93ms
2013-01-09 12:06:01,482Z pid:1781 module:web 304 GET /static/editablegrid-2.0.1/images/delete.png (192.168.1.199) 1.67ms
2013-01-09 12:06:01,485Z pid:1781 module:web 304 GET /static/editablegrid-2.0.1/images/duplicate.png (192.168.1.199) 1.71ms
2013-01-09 12:06:02,586Z pid:1781 module:web 200 GET /LinuxCNCStatus.html (192.168.1.199) 25.02ms
2013-01-09 12:07:16,195Z pid:1781 module:autoreload LinuxCNCWebSktSvr.py modified; restarting server
2013-01-09 12:07:16,945Z pid:1781 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-09 12:07:22,973Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 38.28ms
2013-01-09 12:07:45,444Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.37ms
2013-01-09 12:07:46,514Z pid:1781 module:web 304 GET /LinuxCNCSystem.html (192.168.1.199) 53.18ms
2013-01-09 12:07:48,935Z pid:1781 module:web 200 GET /LinuxCNCHALGraph.html (192.168.1.199) 28.17ms
2013-01-09 12:07:49,304Z pid:1781 module:web 200 GET /static/halgraph.svg (192.168.1.199) 26.74ms
2013-01-09 12:07:50,057Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.31ms
2013-01-09 12:08:01,455Z pid:1781 module:web 200 GET /LinuxCNCSandbox.html (192.168.1.199) 44.15ms
2013-01-09 12:08:02,146Z pid:1781 module:web 200 GET /LinuxCNCWebServerDoc.html (192.168.1.199) 52.50ms
2013-01-09 12:08:03,010Z pid:1781 module:web 200 GET /LinuxCNCConfig.html (192.168.1.199) 24.64ms
2013-01-09 12:09:30,457Z pid:1781 module:autoreload LinuxCNCWebSktSvr.py modified; restarting server
2013-01-09 12:09:31,212Z pid:1781 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-09 12:09:39,497Z pid:1781 module:web 200 GET /LinuxCNCStatus.html (192.168.1.199) 38.27ms
2013-01-09 12:09:39,551Z pid:1781 module:web 200 GET /static/tabs.css (192.168.1.199) 43.89ms
2013-01-09 12:09:39,555Z pid:1781 module:web 200 GET /static/linuxcncclient.js (192.168.1.199) 2.50ms
2013-01-09 12:09:39,563Z pid:1781 module:web 200 GET /static/chips.png (192.168.1.199) 6.84ms
2013-01-09 12:09:39,588Z pid:1781 module:web 200 GET /static/tableft4.gif (192.168.1.199) 6.11ms
2013-01-09 12:09:39,590Z pid:1781 module:web 200 GET /static/tabright4.gif (192.168.1.199) 1.96ms
2013-01-09 12:09:39,634Z pid:1781 module:web 404 GET /favicon.ico (192.168.1.199) 19.32ms
2013-01-09 12:09:41,488Z pid:1781 module:web 200 GET /LinuxCNCCommands.html (192.168.1.199) 44.86ms
2013-01-09 12:09:42,509Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.21ms
2013-01-09 12:09:43,756Z pid:1781 module:web 200 GET /LinuxCNCSystem.html (192.168.1.199) 24.80ms
2013-01-09 12:09:45,082Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.21ms
2013-01-09 12:09:46,500Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.11ms
2013-01-09 12:10:10,977Z pid:1781 module:web 200 GET / (192.168.1.199) 23.03ms
2013-01-09 12:10:11,015Z pid:1781 module:web 200 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.css (192.168.1.199) 28.78ms
2013-01-09 12:10:11,019Z pid:1781 module:web 200 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.js (192.168.1.199) 2.53ms
2013-01-09 12:10:13,275Z pid:1781 module:web 304 GET /LinuxCNCSystem.html (192.168.1.199) 23.63ms
2013-01-09 12:10:19,566Z pid:1781 module:web 200 GET /LinuxCNCHALGraph.html (192.168.1.199) 23.12ms
2013-01-09 12:10:20,500Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.19ms
2013-01-09 12:10:45,898Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.46ms
2013-01-09 12:10:46,851Z pid:1781 module:web 304 GET /LinuxCNCSystem.html (192.168.1.199) 23.80ms
2013-01-09 12:10:47,792Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 30.48ms
2013-01-09 12:10:48,791Z pid:1781 module:web 304 GET /LinuxCNCCommands.html (192.168.1.199) 28.29ms
2013-01-09 12:10:50,495Z pid:1781 module:web 304 GET /LinuxCNCCommands.html (192.168.1.199) 23.45ms
2013-01-09 12:10:50,508Z pid:1781 module:web 200 GET /static/linuxcncclient.js (192.168.1.199) 2.92ms
2013-01-09 12:10:50,510Z pid:1781 module:web 304 GET /static/tabs.css (192.168.1.199) 1.45ms
2013-01-09 12:10:50,534Z pid:1781 module:web 304 GET /static/chips.png (192.168.1.199) 1.94ms
2013-01-09 12:10:50,538Z pid:1781 module:web 304 GET /static/tableft4.gif (192.168.1.199) 1.47ms
2013-01-09 12:10:50,541Z pid:1781 module:web 304 GET /static/tabright4.gif (192.168.1.199) 1.51ms
2013-01-09 12:10:51,973Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 24.58ms
2013-01-09 12:10:53,442Z pid:1781 module:web 304 GET /LinuxCNCSystem.html (192.168.1.199) 29.39ms
2013-01-09 12:10:54,761Z pid:1781 module:web 304 GET /LinuxCNCStatus.html (192.168.1.199) 30.03ms
2013-01-09 12:11:03,503Z pid:1781 module:web 304 GET / (192.168.1.199) 23.19ms
2013-01-09 12:11:03,607Z pid:1781 module:web 200 GET /static/editablegrid-2.0.1/images/bullet_arrow_up.png (192.168.1.199) 24.74ms
